     ,ra       ,dec       ,parallax  ,parallax_er ,pmra      ,pmdec     ,photo_g_mean_mag ,photo_bp_mean_mag ,photo_rb_mean_mag
 926 ,67.15467 ,19.18027  , 22.36535 ,   0.172115 ,107.5258  ,-36.20007 ,        3.280453 ,         3.898934 , 2.661957
 927 ,72.84834 ,11.28534  , 22.37447 ,   0.025808 ,23.27284  ,-60.87469 ,       14.6421   ,        16.27585  ,13.41652
 928 ,74.93507 ,15.9166   , 22.37713 ,   0.026205 ,85.06808  ,-29.65528 ,        6.644502 ,         6.863277 , 6.268787
 929 ,70.01611 ,24.66398  , 22.38619 ,   2.75749  ,6.756154  ,1.125192  ,       20.2941   ,        20.97543  ,18.59208
 930 ,63.46858 ,15.36487  , 22.38742 ,   0.09328  ,123.9529  ,-13.58786 ,       14.30895  ,        15.43114  ,12.50289
 931 ,70.21731 , 9.087583 , 22.40553 ,   0.02928  ,99.09717  ,-4.953316 ,       14.7905   ,        16.54516  ,13.52788
 932 ,70.81585 ,17.06898  , 22.40773 ,   0.245544 ,84.4349   ,-41.66873 ,        9.519791 ,        10.04636  , 8.837681
 933 ,76.23982 ,15.15617  , 22.42658 ,   0.137618 ,-14.62284 ,-44.42492 ,       17.98722  ,        18.41563  ,17.4109
 934 ,76.79745 ,14.49997  , 22.42859 ,   0.091095 ,20.07865  ,-68.42809 ,       14.54904  ,        16.07282  ,12.64547
 935 ,64.47974 ,16.54438  , 22.43114 ,   0.024212 ,116.3047  ,-26.58797 ,       12.9511   ,        14.44275  ,11.75484
 936 ,74.76339 ,12.2624   , 22.44629 ,   0.031041 ,86.2674   ,-18.59557 ,       15.04616  ,        16.9462   ,13.7483
 937 ,65.04008 ,25.44443  , 22.45224 ,   0.115429 ,66.56372  ,-24.02701 ,       17.64288  ,        18.01304  ,17.09593
 938 ,67.69552 ,16.14853  , 22.4528  ,   0.025361 ,114.0448  ,-33.38083 ,        6.406904 ,         6.611421 , 6.027159
 939 ,69.72383 ,21.79769  , 22.45318 ,   0.084207 ,189.1695  ,-214.2719 ,       12.89081  ,        13.96214  ,11.33472
 940 ,70.68186 ,16.5128   , 22.46604 ,   0.018932 ,-187.1313 ,-197.6478 ,       10.73683  ,        11.47513  , 9.902826
 941 ,71.10807 ,11.14607  , 22.47431 ,   0.082676 ,98.87422  ,-13.97001 ,        5.326206 ,         5.456333 , 5.095604
 942 ,65.92952 ,15.8808   , 22.47709 ,   0.020992 ,114.8931  ,-25.89355 ,       13.54986  ,        15.04057  ,12.35725
 943 ,69.15896 ,23.04175  , 22.47994 ,   0.033546 ,103.3147  ,-51.86703 ,       13.07491  ,        14.6493   ,11.86116
 944 ,70.66374 ,20.77673  , 22.48777 ,   0.018864 ,61.85034  ,-95.92757 ,       12.85208  ,        13.95003  ,11.81114
 945 ,70.75644 ,18.71122  , 22.49931 ,   0.150255 ,100.6173  ,-93.36554 ,        9.48111  ,        10.12129  , 8.708195
 946 ,59.92486 ,16.94109  , 22.51245 ,   0.05317  ,128.3851  ,-52.01709 ,       15.94789  ,        17.79597  ,14.55952
 947 ,70.03894 ,25.59212  , 22.51817 ,   0.035728 ,98.54154  ,-60.69021 ,       10.08966  ,        10.83016  , 9.242001
 948 ,76.79753 ,14.50025  , 22.54167 ,   0.096605 ,17.51672  ,-68.97894 ,       14.80496  ,                  ,  
 949 ,59.92594 ,16.94063  , 22.56072 ,   0.025306 ,123.8278  ,-53.2781  ,       12.69255  ,        13.93467  ,11.58444
 950 ,66.3096  ,15.68494  , 22.57794 ,   0.365962 ,89.3762   ,-124.3201 ,       19.27114  ,        21.46647  ,17.69181
 951 ,59.11847 ,22.67575  , 22.58854 ,   0.712596 ,175.8743  ,-235.2218 ,       19.90144  ,        19.93989  ,18.32429
 952 ,72.19203 ,11.38564  , 22.59237 ,   0.126082 ,90.4633   ,-13.10923 ,       16.27362  ,        18.72012  ,14.8225
 953 ,59.21733 ,22.47747  , 22.59575 ,   0.038496 ,70.67438  ,-114.0262 ,        5.531594 ,         5.708281 , 5.218776
 954 ,66.40563 , 8.591356 , 22.61907 ,   0.066409 ,112.615   ,0.268999  ,       15.9414   ,        18.32167  ,14.55263
 955 ,69.11578 ,11.85668  , 22.6397  ,   0.220503 ,101.3227  ,-9.082894 ,       18.36013  ,        20.8256   ,16.80553
 956 ,72.17599 ,21.1008   , 22.64044 ,   0.201807 ,92.82077  ,-53.70407 ,        8.834197 ,         9.258184 , 8.242789
 957 ,59.86152 ,23.38525  , 22.64691 ,   0.029206 ,133.3275  ,-43.86147 ,       14.64944  ,        16.43946  ,13.3733
 958 ,67.30279 ,21.91544  , 22.65952 ,   0.129225 ,47.91083  ,-168.3686 ,       14.37026  ,                  ,  
 959 ,71.43263 ,12.77534  , 22.66008 ,   0.555101 ,100.0659  ,-15.97753 ,       19.82142  ,        21.62744  ,18.27179
 960 ,71.81277 ,17.3303   , 22.66234 ,   0.131592 ,94.68906  ,-30.63103 ,       17.2498   ,        19.95128  ,15.81127
 961 ,70.3741  ,13.22112  , 22.66291 ,   0.023663 ,99.23287  ,-18.63009 ,       10.49141  ,        11.43035  , 9.533933
 962 ,72.95873 ,13.65501  , 22.67107 ,   0.412238 ,93.36784  ,-29.0599  ,        6.308431 ,         6.394678 , 5.746342
 963 ,65.60757 ,11.30566  , 22.70005 ,   0.247153 ,113.9538  ,-11.00875 ,        9.358516 ,        10.01366  , 8.582234
 964 ,67.48276 ,16.91391  , 22.72647 ,   0.017441 ,109.7803  ,-31.23703 ,       11.96581  ,        13.10117  ,10.9018
 965 ,74.6907  ,12.20945  , 22.7279  ,   0.878914 ,88.63223  ,-17.45079 ,       20.34576  ,        21.5459   ,18.74552
 966 ,66.91901 ,21.41454  , 22.73506 ,   0.063663 ,99.91901  ,-71.4851  ,       16.2306   ,        18.49042  ,14.85566
 967 ,66.46574 ,13.50258  , 22.73912 ,   0.019374 ,113.383   ,-19.15567 ,       13.91273  ,        15.48702  ,12.69758
 968 ,58.72237 ,16.31552  , 22.74403 ,   0.068473 ,131.3525  ,-22.73058 ,       12.93982  ,        14.54681  ,11.705
 969 ,67.30264 ,21.91559  , 22.75267 ,   0.112747 ,44.21665  ,-170.762  ,       14.23273  ,        15.0896   ,12.34233
 970 ,65.10245 ,23.93685  , 22.81287 ,   0.304227 ,130.1063  ,-27.88604 ,       19.10023  ,        21.12294  ,17.56617
 971 ,67.90169 ,19.51271  , 22.82141 ,   0.018875 ,-84.39489 ,-80.08397 ,       13.59516  ,        14.99044  ,12.43788
 972 ,59.80698 ,20.42804  , 22.84304 ,   0.021959 ,135.3374  ,-36.7258  ,       12.55839  ,        13.81214  ,11.44363
 973 ,61.92552 ,15.16269  , 22.85054 ,   0.028883 ,127.7442  ,-23.23864 ,        5.984928 ,         6.166192 , 5.659452
 974 ,69.6319  ,17.04056  , 22.85332 ,   0.020878 ,106.2467  ,-31.3891  ,       13.61842  ,        15.20641  ,12.3976
 975 ,58.98887 ,18.43215  , 22.85518 ,   0.018265 ,136.7387  ,-30.79173 ,       13.00196  ,        14.40592  ,11.8361
 976 ,63.73878 ,10.00187  , 22.85613 ,   0.170186 ,-62.98341 ,-120.4797 ,       18.22424  ,        18.77208  ,17.56474
 977 ,68.40543 ,21.15065  , 22.87041 ,   0.021424 ,108.2573  ,-46.29096 ,       10.20055  ,        10.88912  , 9.400181
 978 ,68.17492 ,20.66159  , 22.87973 ,   0.045227 ,32.90123  ,-25.95997 ,       11.41038  ,        12.39321  ,10.41974
 979 ,75.27861 ,14.99294  , 22.89291 ,   0.023651 ,112.0188  ,-106.6372 ,       12.78608  ,        14.08072  ,11.65728
 980 ,69.96285 ,12.72841  , 22.8985  ,   0.021389 ,102.5169  ,-16.16322 ,        9.665218 ,        10.23383  , 8.953097
 981 ,64.7892  ,19.47566  , 22.90995 ,   0.033214 ,121.839   ,-0.683515 ,       13.71955  ,        15.27185  ,12.50894
 982 ,68.34965 ,23.99057  , 22.93807 ,   0.45967  ,104.815   ,-38.07175 ,       12.28171  ,        12.85832  ,10.46974
 983 ,61.73413 ,20.78634  , 22.94732 ,   0.018513 ,66.40736  ,-232.923  ,       13.52059  ,        14.90876  ,12.36377
 984 ,69.12193 ,23.34062  , 22.94789 ,   0.123395 ,96.97465  ,-49.08577 ,        5.919667 ,         6.113052 , 5.576303
 985 ,73.65608 ,14.18744  , 22.9741  ,   0.031363 ,66.98641  ,-26.97092 ,       14.7043   ,        16.43553  ,13.44946
 986 ,67.37069 ,21.99003  , 22.99773 ,   0.055386 ,38.01278  ,-90.78828 ,       16.47273  ,        16.56575  ,16.281
 987 ,63.27192 ,11.7461   , 23.034   ,   0.020884 ,58.59081  ,-89.9812  ,       12.67182  ,        13.92425  ,11.56294
 988 ,69.71423 ,23.14973  , 23.03443 ,   0.022276 ,105.6266  ,-54.23913 ,        7.380728 ,         7.661928 , 6.931022
 989 ,63.18175 ,11.8632   , 23.04334 ,   0.032269 ,59.16386  ,-91.01592 ,       13.88692  ,        13.79936  ,14.0806
 990 ,61.92483 ,15.16195  , 23.0458  ,   0.04379  ,133.1745  ,-17.65719 ,        8.682107 ,         8.674688 , 7.640153
 991 ,64.38494 ,16.94961  , 23.06464 ,   0.095798 ,122.3648  ,-27.81259 ,       16.56633  ,        18.94483  ,15.16445
 992 ,62.7774  ,12.79666  , 23.06981 ,   0.096399 ,132.3544  ,-13.39046 ,       16.51471  ,        18.89426  ,15.10811
 993 ,65.4834  ,23.41805  , 23.10886 ,   0.01913  ,117.8493  ,-52.01129 ,       12.44766  ,        13.71504  ,11.32521
 994 ,65.97725 ,14.05202  , 23.11138 ,   0.019188 ,115.5163  ,-19.06604 ,       10.36423  ,        11.10182  , 9.53259
 995 ,69.68131 ,21.73711  , 23.12659 ,   0.036374 ,106.1262  ,-48.8546  ,       15.10884  ,        16.95915  ,13.82298
 996 ,63.88632 ,20.80752  , 23.12877 ,   0.091407 ,125.7581  ,-41.47341 ,       16.02876  ,        17.45892  ,14.02021
 997 ,67.25475 ,18.67354  , 23.14197 ,   0.02113  ,113.3225  ,-36.05767 ,       12.25473  ,        13.52742  ,11.13354
 998 ,64.7635  ,19.54417  , 23.15525 ,   0.022346 ,124.0353  ,-34.86757 ,       13.95013  ,        15.65347  ,12.70098
 999 ,69.98842 ,23.13764  , 23.15742 ,   0.014905 ,101.6348  ,-55.30739 ,       10.749    ,        11.58748  , 9.85209
1000 ,75.01412 ,15.91466  , 23.18714 ,   0.035448 ,86.95234  ,-32.0195  ,       14.96939  ,        16.81612  ,13.68243
1001 ,75.2305  ,18.80722  , 23.19257 ,   0.044389 ,85.91399  ,-42.78104 ,       15.49972  ,        17.68194  ,14.13852
1002 ,58.29253 ,17.32695  , 23.19392 ,   0.031118 ,143.6961  ,-29.39642 ,        5.883992 ,         6.053148 , 5.576332
1003 ,66.06129 ,21.73604  , 23.20091 ,   0.020694 ,117.385   ,-45.74094 ,        7.00664  ,         7.259129 , 6.587787
1004 ,64.69039 ,21.03157  , 23.21099 ,   0.073833 ,120.1034  ,-40.99746 ,       16.82824  ,        19.33844  ,15.41271
1005 ,66.69897 ,21.23472  , 23.21149 ,   0.015837 ,114.751   ,-46.02511 ,       10.67892  ,        11.48002  , 9.806622
1006 ,65.98974 ,22.18138  , 23.2174  ,   0.020759 ,114.5583  ,-48.52743 ,       13.81964  ,        15.43807  ,12.58984
1007 ,65.20962 ,13.76463  , 23.24416 ,   0.336386 ,116.5045  ,-20.9438  ,       18.71849  ,        21.25162  ,17.17604
1008 ,68.15818 , 9.851814 , 23.24783 ,   0.27999  ,124.4967  ,-6.84419  ,       10.87154  ,        11.91429  , 9.79212
1009 ,58.28787 ,17.3289   , 23.27319 ,   0.044927 ,139.9518  ,-29.41093 ,       15.22575  ,        17.0687   ,13.91411
1010 ,75.31325 ,17.69385  , 23.27516 ,   0.040767 ,86.07502  ,-39.84303 ,       15.51789  ,        17.53905  ,14.19562
1011 ,68.1582  ,19.04653  , 23.27516 ,   0.020439 ,110.9672  ,-39.79818 ,       13.74485  ,        15.34518  ,12.5197
1012 ,63.88629 ,20.80728  , 23.28591 ,   0.139205 ,125.4763  ,-39.47291 ,       16.12686  ,                  ,  
1013 ,67.83203 ,10.92373  , 23.29237 ,   0.031688 ,115.1951  ,-9.523897 ,       14.8558   ,        16.74442  ,13.55905
1014 ,63.0323  ,17.62601  , 23.31631 ,   0.0789   ,126.9564  ,-37.90689 ,       13.5669   ,        15.04928  ,12.07042
1015 ,68.36303 ,13.04539  , 23.33351 ,   0.023696 ,110.4556  ,-21.44096 ,       12.25676  ,        13.49191  ,11.14944
1016 ,70.02873 ,25.6124   , 23.36486 ,   0.017995 ,105.2874  ,-63.01222 ,       13.12027  ,        14.52964  ,11.95346
1017 ,65.66661 ,15.0624   , 23.37667 ,   0.027112 ,84.40576  ,-23.43478 ,       14.07794  ,        15.88968  ,12.79856
1018 ,68.0995  ,17.75059  , 23.3916  ,   0.030244 ,109.7429  ,-34.40545 ,       13.35313  ,        14.03265  ,12.4233
1019 ,69.39146 ,24.73433  , 23.40973 ,   0.024466 ,97.23997  ,-180.3637 ,       14.14777  ,        15.74607  ,12.92314
1020 ,70.8827  ,11.1668   , 23.42213 ,   0.022649 ,97.90467  ,21.54429  ,        9.898149 ,        10.53136  , 9.137266
1021 ,72.26746 , 8.981256 , 23.42773 ,   0.048391 ,97.65541  ,-6.347646 ,       15.95365  ,        18.06649  ,14.61042
1022 ,67.40636 ,21.66844  , 23.43698 ,   0.020747 ,112.64    ,-46.45635 ,       13.00891  ,        14.45547  ,11.83108
1023 ,75.40054 ,13.93291  , 23.44339 ,   0.016347 ,86.15258  ,-22.0109  ,       10.7433   ,        11.58639  , 9.844588
1024 ,70.03487 ,15.68237  , 23.4573  ,   0.022713 ,28.51685  ,-6.009142 ,       12.84159  ,        14.11873  ,11.71972
1025 ,67.18623 ,24.40495  , 23.46098 ,   0.126099 ,47.96057  ,-127.8569 ,       17.05465  ,        19.73642  ,15.6136
1026 ,69.45283 , 8.138128 , 23.46127 ,   0.028197 ,16.70779  ,-549.8474 ,       11.30381  ,        12.20545  ,10.361
1027 ,66.85321 ,19.97557  , 23.46529 ,   0.018539 ,24.33435  ,-9.069892 ,       12.5567   ,        13.70557  ,11.49087
1028 ,69.96546 ,19.65939  , 23.49907 ,   0.469986 ,87.29199  ,-34.15228 ,       14.67745  ,        16.54506  ,13.31077
1029 ,70.75985 ,11.07481  , 23.51314 ,   0.021736 ,99.07582  ,21.50208  ,       12.82519  ,        14.15877  ,11.68179
1030 ,66.5249  ,15.52423  , 23.52103 ,   0.085494 ,124.196   ,-25.31343 ,        7.349478 ,         7.62215  , 6.909183
1031 ,71.69042 , 9.017429 , 23.52825 ,   0.170118 ,101.606   ,17.87357  ,        7.108226 ,         7.386268 , 6.658176
1032 ,64.41603 ,12.41473  , 23.53768 ,   0.064726 ,120.2068  ,-9.140552 ,       14.27761  ,        15.61462  ,12.59023
1033 ,70.4295  , 8.439251 , 23.54865 ,   0.022861 ,106.6329  ,-1.756539 ,       14.07553  ,        15.8404   ,12.80111
1034 ,61.58814 ,23.42405  , 23.55184 ,   0.01891  ,135.3418  ,-47.04976 ,       13.10407  ,        14.54664  ,11.92457
1035 ,59.80301 ,11.95175  , 23.56398 ,   0.023637 ,112.5497  ,-234.4106 ,       11.52875  ,        12.52498  ,10.5364
1036 ,67.30441 ,21.18625  , 23.58351 ,   0.01899  ,-138.6731 ,-271.5916 ,       12.67447  ,        13.94985  ,11.55264
1037 ,62.77686 ,12.79677  , 23.58502 ,   0.408585 ,131.8181  ,-16.91184 ,       19.03821  ,                  ,  
1038 ,74.45789 ,14.47958  , 23.58997 ,   1.770595 ,-1.466084 ,-0.185216 ,       20.1313   ,        20.93528  ,18.67508
1039 ,65.45716 ,19.48555  , 23.61798 ,   0.303529 ,125.409   ,-35.86462 ,       16.69567  ,        19.36785  ,15.16548
1040 ,67.04583 ,16.4708   , 23.61965 ,   0.020658 ,114.2985  ,-31.90279 ,       10.50548  ,        11.30134  , 9.635134
1041 ,59.64804 ,17.33685  , 23.62517 ,   0.024802 ,131.9493  ,-49.94478 ,       13.6654   ,        15.09563  ,12.49229
1042 ,70.43002 , 8.438084 , 23.63705 ,   0.041213 ,101.2733  ,-1.027947 ,       15.47434  ,        17.59257  ,14.11945
1043 ,70.71593 ,18.72003  , 23.65062 ,   0.019959 ,103.8164  ,-91.25906 ,        6.961991 ,         7.291717 , 6.461124
1044 ,71.56395 ,18.77463  , 23.66113 ,   0.075148 ,99.23895  ,-44.23948 ,       14.25539  ,        16.09159  ,12.95977
1045 ,71.78769 ,20.88209  , 23.67957 ,   0.017214 ,98.49339  ,-50.06347 ,        9.486969 ,        10.03669  , 8.789284
1046 ,58.08727 ,20.47795  , 23.68036 ,   0.073817 ,147.9218  ,-36.30406 ,       16.47462  ,        18.8282   ,15.08779
1047 ,66.5647  ,20.10937  , 23.68277 ,   0.039243 ,35.85306  ,-61.38906 ,       15.24439  ,        17.08448  ,13.96173
1048 ,66.69967 ,24.94987  , 23.70281 ,   0.025633 ,129.455   ,1.46481   ,       14.78481  ,        16.5674   ,13.51569
1049 ,70.79314 ,18.67879  , 23.72401 ,   0.040509 ,143.5666  ,-113.8955 ,       15.4406   ,        17.27318  ,14.16144
1050 ,70.64914 ,23.58465  , 23.73356 ,   0.022343 ,280.016   ,-388.7681 ,       13.9456   ,        15.48736  ,12.73759
1051 ,64.59217 ,17.42142  , 23.75216 ,   0.191751 ,104.4638  ,-50.56775 ,        9.66315  ,        10.21561  , 8.821053
1052 ,59.81321 ,16.66431  , 23.77231 ,   0.027816 ,140.916   ,-26.36459 ,       14.31665  ,        16.05684  ,13.05501
1053 ,69.16278 ,18.61558  , 23.80278 ,   0.017421 ,106.9056  ,-39.14887 ,       12.30064  ,        13.52421  ,11.20194
1054 ,65.79785 ,21.05877  , 23.8507  ,   0.476146 ,103.7653  ,-40.36484 ,       14.10364  ,        15.5999   ,12.78742
1055 ,74.87824 ,19.07143  , 23.85647 ,   0.051422 ,196.4444  ,225.696   ,       15.87609  ,        17.85274  ,14.56294
1056 ,67.45266 ,21.73402  , 23.85682 ,   0.019484 ,75.07496  ,-74.40037 ,       12.7136   ,        14.04653  ,11.57044
1057 ,72.60016 ,17.20251  , 23.88703 ,   0.458467 ,102.9438  ,-34.75861 ,        6.964308 ,         7.249976 , 6.509566
1058 ,70.16884 , 9.563389 , 23.91564 ,   0.02994  ,-74.74332 ,-49.30907 ,       14.86     ,        16.61557  ,13.59973
1059 ,71.68809 ,24.6109   , 23.95127 ,   0.081168 ,100.1243  ,-62.31896 ,       16.81665  ,        19.3179   ,15.39255
1060 ,70.48467 ,16.5671   , 23.99791 ,   0.022004 ,131.9304  ,60.52306  ,       13.73322  ,        15.12229  ,12.57611
1061 ,65.66542 ,18.26918  , 24.01384 ,   0.023913 ,123.9944  ,-34.00013 ,       12.07819  ,        13.25338  ,10.99776
1062 ,66.17665 ,17.201    , 24.0234  ,   0.02141  ,268.4511  ,-81.74951 ,       12.33281  ,        13.46242  ,11.27523
1063 ,60.92602 ,14.99122  , 24.09812 ,   0.030628 ,141.3492  ,-23.97285 ,       15.02189  ,        14.99304  ,15.10719
1064 ,67.88443 ,24.7481   , 24.10115 ,   0.03535  ,44.89519  ,-91.2015  ,       15.40306  ,        17.28019  ,14.11764
1065 ,65.85591 ,15.76301  , 24.13446 ,   0.024666 ,125.1731  ,-26.47377 ,       10.02195  ,        10.70227  , 9.216966
1066 ,68.42893 ,18.76625  , 24.16842 ,   0.02173  ,114.6381  ,-41.20034 ,       13.95649  ,        15.65484  ,12.70332
1067 ,66.67896 ,12.68646  , 24.16862 ,   0.087804 ,128.5577  ,-18.96469 ,       10.51528  ,        10.67274  , 8.958176
1068 ,58.4444  ,13.39192  , 24.18671 ,   0.035649 ,148.2606  ,-13.88279 ,       14.80691  ,        16.70086  ,13.50469
1069 ,66.67894 ,12.6866   , 24.24271 ,   0.128465 ,115.0243  ,-16.11139 ,       10.63664  ,        10.67069  , 8.955488
1070 ,69.54518 ,22.13899  , 24.3073  ,   0.018408 ,31.98857  ,-127.6205 ,       13.12266  ,        14.5133   ,11.96358
1071 ,65.3985  ,16.89419  , 24.33773 ,   0.171312 ,125.7191  ,-40.65925 ,       13.94886  ,        15.73516  ,12.6708
1072 ,63.01467 ,20.83114  , 24.37754 ,   0.038979 ,136.4418  ,-40.74486 ,       14.93437  ,        16.80706  ,13.63916
1073 ,72.98901 , 9.281361 , 24.39662 ,   0.037564 ,98.74471  ,-8.741502 ,       15.21208  ,        17.16124  ,13.90303
1074 ,67.67804 ,14.66143  , 24.44787 ,   0.038741 ,120.4714  ,-23.89817 ,       15.19602  ,        17.16701  ,13.88491
1075 ,70.25859 ,19.90921  , 24.4775  ,   0.063785 ,107.3423  ,-44.63095 ,       16.18753  ,        18.48861  ,14.79932
1076 ,60.27654 ,17.20935  , 24.52753 ,   1.764565 ,20.82288  ,-11.41166 ,       20.01477  ,        20.68605  ,18.38257
1077 ,58.77778 ,16.99837  , 24.54856 ,   0.018312 ,147.6055  ,-24.54275 ,        8.745134 ,         9.194528 , 8.134413
1078 ,72.48546 ,23.68336  , 24.57488 ,   0.029569 ,23.16155  ,-161.341  ,       11.94102  ,        13.08782  ,10.82669
1079 ,72.48474 ,23.68336  , 24.61919 ,   0.057247 ,37.13924  ,-169.6033 ,       10.9949   ,        11.94166  ,10.00189
1080 ,63.77784 ,15.33107  , 24.62548 ,   0.028342 ,112.8279  ,-84.74865 ,       14.96275  ,        16.71578  ,13.70238
1081 ,64.31866 ,12.23211  , 24.63268 ,   0.242775 ,35.12938  ,-6.74824  ,       12.67544  ,        13.77519  ,11.05448
1082 ,67.73942 ,12.3037   , 24.63657 ,   0.024288 ,117.1754  ,-19.05411 ,       12.82486  ,        14.28916  ,11.63395
1083 ,67.50261 ,22.37484  , 24.65396 ,   0.062873 ,117.1026  ,-54.9013  ,       16.14405  ,        18.46781  ,14.76072
1084 ,76.70018 ,20.50258  , 24.69397 ,   0.13106  ,139.2508  ,-328.8062 ,       17.63804  ,        18.06661  ,17.06178
1085 ,61.40569 ,12.43975  , 24.72067 ,   0.994247 ,13.79963  ,-8.473746 ,       19.07989  ,        19.08308  ,17.84465
1086 ,59.80983 ,22.04366  , 24.75297 ,   0.022366 ,148.2827  ,-43.95871 ,       12.06878  ,        13.25639  ,10.98253
1087 ,67.14423 ,15.96203  , 24.76926 ,   0.436284 ,106.1331  ,-58.12891 ,        3.577121 ,         4.134203 , 2.972253
1088 ,63.95086 , 8.966106 , 24.76991 ,   0.022652 ,131.9406  ,-3.007024 ,       13.59959  ,        15.19592  ,12.375
1089 ,73.48795 , 9.266322 , 24.82188 ,   0.030011 ,95.89844  ,-5.81084  ,       14.46796  ,        16.26952  ,13.19007
1090 ,57.74823 ,14.23348  , 24.86668 ,   0.068102 ,65.73123  ,-68.44249 ,       13.63135  ,        15.6922   ,12.28449
1091 ,63.20867 ,11.24619  , 24.90221 ,   0.055691 ,139.0632  ,-10.3356  ,       15.46849  ,        17.49528  ,14.14102
1092 ,62.04689 ,16.87296  , 24.93922 ,   0.019496 ,144.1011  ,-29.40135 ,       10.81993  ,        11.69956  , 9.899117
1093 ,62.89163 ,19.66167  , 24.94363 ,   0.019436 ,389.2944  ,-216.834  ,       13.07066  ,        14.33296  ,11.95705
1094 ,59.91937 ,10.33038  , 24.94593 ,   0.355778 ,140.8116  ,0.071035  ,        6.253909 ,         6.457211 , 5.898987
1095 ,64.57392 ,15.00898  , 24.96201 ,   0.391687 ,86.67222  ,-95.9088  ,        9.134139 ,         9.596767 , 8.504145
1096 ,57.75363 ,14.22742  , 24.97932 ,   0.043801 ,70.12732  ,-74.87812 ,       12.49337  ,        14.1736   ,11.23129
1097 ,59.27111 ,15.48938  , 24.98152 ,   0.588664 ,96.93579  ,-286.3554 ,                 ,                  ,18.31199
1098 ,73.4194  ,13.85948  , 25.00789 ,   0.186148 ,-67.04946 ,-30.18674 ,       13.97862  ,        15.65317  ,12.69263
1099 ,72.85331 ,23.78589  , 25.07329 ,   0.021675 ,278.9286  ,-183.0558 ,       14.0016   ,        15.55436  ,12.79009
1100 ,68.54745 ,11.55754  , 25.12081 ,   0.566833 ,101.891   ,-8.178148 ,       15.84025  ,        16.28672  ,13.86045
1101 ,65.16286 ,23.92981  , 25.16733 ,   0.598127 ,44.72411  ,-168.6055 ,       19.87458  ,        21.14942  ,18.23893
1102 ,64.69836 ,17.53779  , 25.20995 ,   0.352084 ,63.6794   ,-62.65809 ,       10.78988  ,        11.74016  , 9.824219
1103 ,67.91989 , 7.776067 , 25.24555 ,   0.657175 ,183.0828  ,-336.7426 ,       13.47487  ,        14.83791  ,12.08555
1104 ,64.10652 ,14.17132  , 25.25339 ,   0.024223 ,134.6443  ,-20.67024 ,       13.91044  ,        15.55892  ,12.67622
1105 ,68.43383 ,13.92728  , 25.29681 ,   0.018586 ,72.68625  ,-184.9562 ,       11.80092  ,        12.77146  ,10.82358
1106 ,67.20599 ,10.7559   , 25.49053 ,   0.017433 ,-16.80291 ,-96.67227 ,       10.81244  ,        11.7037   , 9.882953
1107 ,67.19173 ,10.74939  , 25.49504 ,   0.016366 ,-16.5172  ,-98.85215 ,       13.25076  ,        14.67368  ,12.08254
1108 ,63.43722 ,19.30583  , 25.63561 ,   0.021729 ,27.29158  ,85.84918  ,        8.776985 ,         9.221479 , 8.165739
1109 ,61.51004 ,18.25076  , 25.63746 ,   0.021521 ,147.5262  ,-33.30524 ,       11.88617  ,        13.03262  ,10.81834
1110 ,69.38374 ,15.14638  , 25.64366 ,   0.563131 ,101.4923  ,-18.51265 ,        7.443646 ,         7.689904 , 6.903482
1111 ,70.11833 ,18.0876   , 25.65358 ,   0.020406 ,113.7614  ,-40.97974 ,       13.6551   ,        15.33151  ,12.41181
1112 ,65.96041 ,14.9214   , 25.65989 ,   0.214521 ,113.9473  ,-28.72564 ,       12.13473  ,        13.55981  ,10.95255
1113 ,64.07695 , 8.71805  , 25.6675  ,   0.171331 ,-94.26927 ,-311.6095 ,        9.428327 ,        10.04705  , 8.679332
1114 ,77.21496 ,14.25305  , 25.7085  ,   0.106187 ,87.83579  ,-27.80628 ,       16.86454  ,        19.57711  ,15.43469
1115 ,68.03294 ,21.63234  , 25.75593 ,   0.022927 ,-1.555413 ,-3.340375 ,        6.938979 ,         7.240104 , 6.46625
1116 ,62.67826 ,23.44417  , 25.78366 ,   0.021834 ,-126.8252 ,-50.81358 ,       12.37088  ,        13.53007  ,11.30064
1117 ,62.98473 ,23.63472  , 25.82815 ,   0.017651 ,134.5175  ,-62.4524  ,       13.28913  ,        14.80747  ,12.04652
1118 ,65.7866  ,18.92731  , 25.90884 ,   0.018806 ,176.0153  ,-103.6591 ,       13.71307  ,        15.01423  ,12.58994
1119 ,76.56591 ,14.80805  , 25.9223  ,   0.036935 ,-1.932524 ,-81.47284 ,       14.09863  ,        14.03321  ,14.19878
1120 ,65.50255 ,22.11446  , 25.94155 ,   0.01739  ,-236.0282 ,71.87467  ,       13.12356  ,        14.29463  ,12.05027
1121 ,68.84736 ,18.13208  , 26.05588 ,   0.207702 ,175.2418  ,-160.5522 ,       15.11923  ,        17.06544  ,13.78102
1122 ,57.62274 ,17.52899  , 26.08262 ,   0.024172 ,17.42918  ,-37.38959 ,        9.689    ,        10.33662  , 8.919411
1123 ,72.84398 ,18.8397   , 26.12212 ,   0.74543  ,82.31876  ,-35.74312 ,        5.033988 ,         5.147918 , 4.836398
1124 ,70.36636 ,14.07602  , 26.18295 ,   0.61852  ,99.25034  ,-33.95699 ,       12.36315  ,        13.63771  ,11.17747
