,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
123,132.80135614430614,11.88213020571764,1.1385067328330654,0.050572775,-11.030622463061741,-2.6427872181364656,15.971505,16.662075,15.154061
124,132.84702966110643,11.796394766206399,1.2519023735041288,0.054835856,-10.970966665849096,-2.7237150221478927,16.08055,16.61993,15.357469
125,132.84901041231075,11.830359410314017,1.1074495819292327,0.043416023,-11.17116442877576,-2.81951394213323,11.241152,11.687434,10.627985
126,132.7653489920436,11.884914384514042,1.0808340202996838,0.07858337,-11.394527657133285,-2.7944902483803973,17.02906,17.79207,16.173653
127,132.77419819830268,11.886304241910434,1.1618858523789548,0.02943328,-10.839015362331393,-2.746670368052978,14.857274,15.242156,14.306003
128,132.850311092646,11.806077942155428,1.1559613347905093,0.016312508,-11.139411248344263,-2.9031394729747797,12.679014,12.972798,12.227963
129,132.85054101353114,11.807407161462361,1.0984145590236534,0.06606167,-11.04388951607914,-3.0505970303980257,16.603622,17.225872,15.798269
130,132.84419755138325,11.847236410671293,1.050010816532723,0.18891442,-11.761535627688989,-1.9895196258729133,17.732815,,
131,132.7325343117316,11.764867012515055,1.1997500678851774,0.13813782,-11.268038040378602,-2.9383738145652485,17.884417,18.91298,16.87636
132,132.81952447881753,11.75816214557706,1.0552999230438342,0.07003847,-11.171439099073421,-2.6858372870461835,12.210929,12.586007,11.664188
133,132.708062843926,11.820200324904567,1.2126210165688145,0.017732061,-10.866854683922805,-3.142726437279954,12.689348,13.125949,12.092453
134,132.78834572917086,11.88728107684632,1.1134655406612899,0.08170211,-11.112863001767314,-2.953719622755059,17.073603,17.86909,16.200783
135,132.8356724961179,11.771211754506856,1.1729727079209071,0.01835836,-11.099429816942466,-3.1177074868720718,12.782083,13.013401,12.40771
136,132.85150397017247,11.830684842864347,1.1538490674614794,0.03508476,-10.817020422873107,-3.012367445863517,14.8868475,15.263571,14.313904
137,132.73200070279952,11.870734183337936,1.1535896792674465,0.08417657,-11.319337720824436,-2.974671033704088,11.829176,12.127011,11.363302
138,132.8418298007512,11.778044916604935,1.1692371122511642,0.018021364,-11.042586041245432,-3.0324878820281342,13.048145,13.34153,12.594254
139,132.85391265515494,11.816874464105041,1.2258146711835962,0.019640155,-9.847699282419299,-3.256774812901664,13.094708,13.3981495,12.630242
140,132.81012617051914,11.750932919092659,1.1855681819321515,0.01826682,-10.804144514662443,-2.979480218706911,12.683977,12.943379,12.236511
141,132.8097517211022,11.750135043124263,1.251831791627078,0.04198968,-11.524800663367362,-3.4199255683121974,10.977456,11.191667,10.608952
142,132.83557756304552,11.768010696262305,1.1452386369686802,0.017105615,-11.189329934235673,-3.225190936331199,13.042321,13.337784,12.5845175
143,132.83199152304246,11.869638921895687,1.1417129723773067,0.020467909,-11.141366496938833,-3.3194285431144994,13.745495,14.07197,13.252782
144,132.8534685240188,11.801112786767174,1.0702313584432985,0.05951005,-11.261721584155069,-2.384630825775367,14.304366,14.693179,13.748766
145,132.822807019762,11.75629552834102,1.1716350307955128,0.017529374,-10.91398467951322,-2.751231012245169,9.258214,9.965839,8.447231
146,132.84059596052379,11.861671331691054,1.135786148489855,0.051881082,-10.990032475689425,-2.5663872548124838,13.88508,14.224753,13.378167
147,132.85119731670474,11.791210220915213,1.148057043344093,0.030604886,-11.305285446062516,-3.1625404724034905,14.75341,15.124778,14.211747
148,132.7531291445454,11.88651239109607,1.0858336353173075,0.025595553,-10.843966615047998,-2.8265191406257495,14.606981,14.972596,14.077296
149,132.84330749134082,11.858108397755396,1.1553988837847953,0.017517082,-10.971762351217205,-2.9579439288922376,13.148642,13.441898,12.694894
150,132.81560950891807,11.882997663173677,1.2440520907271904,0.031730384,-11.778616264215096,-1.5964761158001681,12.6730175,12.966547,12.22167
151,132.8552415064304,11.803761895867133,1.1659984855010577,0.022927593,-10.950139287162754,-2.881642833580964,13.985338,14.353739,13.454699
152,132.83465900484816,11.764564997160335,1.1986223583881732,0.023285208,-10.867625769603581,-2.967232664938089,13.010176,13.301405,12.558413
153,132.79457455142932,11.890712516931192,1.091614563765892,0.057350267,-11.08242690008409,-3.2822930871593567,16.206846,16.797052,15.474941
154,132.850440831125,11.785928282218059,1.177819697285492,0.016886922,-10.844587175033109,-2.837199399507414,13.319411,13.615169,12.756721
155,132.83980053555695,11.768381809009758,1.1829045294358238,0.021474548,-10.960007717685142,-2.6176088895818546,11.146684,11.678301,10.462817
156,132.85762241691984,11.812667685364396,1.1015407184512493,0.052074824,-11.173787200458285,-3.282048551879108,15.847855,16.403856,15.150593
157,132.81017328165908,11.88719407138527,1.1213411729726688,1.0202988,0.3384384164941648,-4.610307232671435,20.577345,21.084131,19.499699
158,132.8580872508589,11.819144373157416,1.1427199543664086,0.016096551,-11.284547345415257,-2.6676918088649884,13.090845,13.384382,12.638405
159,132.853759336477,11.843299857534564,1.0859781647335887,0.18532324,-10.817842982624022,-3.02408750116844,18.437265,19.632492,17.36901
